station_id,latitude,longitude,elevation,state,name,network,wmo_id
US1MNMT0006,43.645,-94.4486,360.0,MN,FAIRMONT 0.7 E,,
USC00212721,44.3075,-93.265,286.5,MN,FARIBAULT,,
USC00212721,44.3092,-93.2661,295.7,MN,FARIBAULT,,
USC00212737,44.6697,-93.17,298.7,MN,FARMINGTON 3 NW,HCN,
USC00212768,46.2919,-96.1172,381.0,MN,FERGUS FALLS,,
USC00212842,46.9728,-92.87,384.0,MN,FLOODWOOD 3 NE,,
USC00212881,45.3397,-92.9125,292.6,MN,FOREST LAKE 5NE,,
USC00212881,45.3317,-92.8983,275.8,MN,FOREST LAKE 5NE,,
USC00212916,47.5636,-95.7244,399.3,MN,FOSSTON 1 E,HCN,
USC00212916,47.5639,-95.7247,396.2,MN,FOSSTON 1 E,HCN,
USC00213076,44.5564,-94.2206,310.3,MN,GAYLORD,,
USC00213076,44.5564,-94.2208,310.9,MN,GAYLORD,,
USC00213104,47.0792,-96.7758,269.7,MN,GEORGETOWN 1 E,,
US1MNMC0005,44.7683,-94.1558,304.2,MN,GLENCOE 0.3 WSW,,
US1MNMC0006,44.8121,-94.179,316.7,MN,GLENCOE 3.2 NNW,,
USC00213174,45.6583,-95.4392,365.2,MN,GLENWOOD 2 WNW,,
USC00213174,45.6583,-95.4392,365.2,MN,GLENWOOD 2WNW,,
US1MNHN0088,44.9846,-93.3744,273.4,MN,GOLDEN VALLEY 0.8 WSW,,
USW00004994,48.3056,-95.8744,350.5,MN,GOODRIDGE 12 NNW,,
USW00004994,48.3056,-95.8744,350.5,MN,GOODRIDGE 12 NNW,,72647
US1MNPG0003,48.07,-95.9197,350.8,MN,GOODRIDGE 7.4 SW,,
USC00213282,47.7517,-90.3578,186.5,MN,GRAND MARAIS,,
USC00213282,47.7517,-90.3283,186.5,MN,GRAND MARAIS,,
USW00094992,47.7472,-90.3444,185.9,MN,GRAND MARAIS,,
US1MNCK0006,47.7487,-90.4376,344.1,MN,GRAND MARAIS 4.4 W,,
USC00213290,43.7047,-92.5644,411.5,MN,GRAND MEADOW,HCN,
USC00213296,47.9711,-89.6908,222.5,MN,GRAND PORTAGE,,
US1MNIT0001,47.2227,-93.496,384.0,MN,GRAND RAPIDS 2.0 E,,
USC00213303,47.2436,-93.4975,399.3,MN,GRAND RPDS FOREST LAB,HCN,
USC00213311,44.8136,-95.5517,304.8,MN,GRANITE FALLS,,
USC00213311,44.8136,-95.5517,283.5,MN,GRANITE FALLS,,
USC00213411,46.4119,-94.3608,370.3,MN,GULL LAKE DAM,,
USC00213417,48.1603,-90.8842,443.5,MN,GUNFLINT LAKE 10 NW,,
USC00213455,48.7714,-96.9406,248.4,MN,HALLOCK,,
USC00213463,47.3522,-96.8333,260.0,MN,HALSTAD,,
USC00213520,43.5458,-92.0122,411.5,MN,HARMONY,,
USC00213567,44.7597,-92.8689,211.8,MN,HASTINGS DAM 2,,
USC00213567,44.7597,-92.8689,207.3,MN,HASTINGS DAM 2,,
USW00094931,47.3864,-92.8389,412.1,MN,HIBBING CHISHOLM HIBBING AP,,
USC00213793,45.9919,-92.9928,315.5,MN,HINCKLEY,,
USC00213808,43.7464,-91.355,214.9,MN,HOKAH 1S,,
USC00213812,43.7956,-91.4264,209.1,MN,HOKAH 4NW,,
US1MNCK0007,47.8392,-89.9712,188.1,MN,HOVLAND 0.1 NE,,
USC00213962,44.9089,-94.3675,333.8,MN,HUTCHINSON 1 N,,
US1MNMC0012,44.966,-94.3645,336.8,MN,HUTCHINSON 5.6 N,,
USC00214008,48.6236,-93.8992,333.8,MN,INDUS 3 W,,
USW00014918,48.5614,-93.3981,360.6,MN,INTL FALLS INTL AP,,72747
US1MNDK0014,44.8344,-93.0358,280.1,MN,INVER GROVE HEIGHTS 1.3 ENE,,
US1MNSL0108,47.4615,-92.6313,429.5,MN,IRON JUNCTION 3.4 NNW,,
USC00214077,47.5933,-91.6514,530.4,MN,ISABELLA 14W,,
USC00214093,47.0239,-92.07,429.8,MN,ISLAND LAKE 4E,,
USC00214103,46.3197,-93.5014,391.7,MN,ISLE 12N,,
USC00214106,47.2256,-95.1919,454.2,MN,ITASCA UNIV OF MINN,HCN,
USC00214176,44.65,-93.6356,271.3,MN,JORDAN 1SSW,,
USC00214176,44.65,-93.6356,274.3,MN,JORDAN 1SSW,,
USC00214191,48.4089,-93.0483,365.8,MN,KABETOGAMA,,
USC00214233,47.9422,-94.4553,423.7,MN,KELLIHER,,
US1MNDS0006,45.8333,-95.6043,430.4,MN,KENSINGTON 5.9 NE,,
USC00214306,48.5011,-92.6444,342.0,MN,KETTLE FALLS,,
USC00214373,45.3533,-94.3056,349.0,MN,KIMBALL 3N,,
USC00214373,45.3533,-94.3056,353.6,MN,KIMBALL 3N,,
USC00214418,43.8658,-91.31,197.2,MN,LA CRESCENT DAM 7,,
USC00214438,44.4364,-92.2792,213.4,MN,LAKE CITY,,
US1MNGH0003,44.456,-92.2907,213.4,MN,LAKE CITY 1.2 NNW,,
US1MNBK0006,46.7985,-96.1218,442.9,MN,LAKE PARK 6.0 S,,
USC00214534,43.9981,-95.9572,502.9,MN,LAKE WILSON,,
USC00214534,43.9983,-95.9494,503.8,MN,LAKE WILSON,,
USC00214453,43.7022,-95.1519,466.3,MN,LAKEFIELD 2NE,,
USC00214546,44.2394,-95.3153,348.7,MN,LAMBERTON SW EXP STN,,
USC00214546,44.2394,-95.3153,347.5,MN,LAMBERTON SW RSCH & OUTREACH C,,
USC00214563,43.7203,-91.9717,291.1,MN,LANESBORO,,
USC00214652,47.2467,-94.2228,396.8,MN,LEECH LAKE,HCN,
USC00214692,44.8592,-94.0503,300.2,MN,LESTER PRAIRIE 2S,,
USC00214778,45.1278,-94.5347,345.0,MN,LITCHFIELD,,
USC00214778,45.1278,-94.5347,341.4,MN,LITCHFIELD,,
USC00214793,45.9933,-94.3508,341.4,MN,LITTLE FALLS 1 N,,
US1MNMR0004,45.9689,-94.3772,336.5,MN,LITTLE FALLS 1.2 SW,,
USC00214793,46.0039,-94.345,341.4,MN,LITTLE FALLS 2NNE,,
US1MNMR0013,46.0679,-94.2479,367.9,MN,LITTLE FALLS 8.0 NE,,
USC00214809,48.3681,-93.7214,365.8,MN,LITTLEFORK 10 SW,,
USC00214861,45.9647,-94.8892,408.4,MN,LONG PRAIRIE,,
USC00214884,44.9783,-93.2469,229.8,MN,LOWER ST ANTHONY FALLS,,
USC00214918,47.6981,-90.6656,396.2,MN,LUTSEN 3NNE,,
USC00214937,43.6658,-96.2022,457.2,MN,LUVERNE,,
USC00214990,43.5244,-91.7614,338.9,MN,MABEL,,
USC00214994,45.0025,-96.1661,329.2,MN,MADISON SEWAGE PLT,,
USC00214994,45.0022,-96.1661,327.7,MN,MADISON WWTP,,
USC00215012,47.3172,-95.9675,368.5,MN,MAHNOMEN,,
USC00215012,47.3169,-95.9692,369.4,MN,MAHNOMEN,,
USC00215073,44.1542,-94.0211,259.1,MN,MANKATO,,
US1MNBU0023,44.1571,-93.9538,303.9,MN,MANKATO 1.5 SE,,
US1MNDD0003,44.0504,-92.7214,368.8,MN,MANTORVILLE 1.9 ESE,,
US1MNHN0150,45.125,-93.4344,279.2,MN,MAPLE GROVE 1.8 NE,,
US1MNHN0072,45.1395,-93.4207,280.4,MN,MAPLE GROVE 2.9 NE,,
USC00215175,47.6308,-93.6522,422.8,MN,MARCELL 5NE,HCN,
USC00215204,44.4706,-95.7908,351.1,MN,MARSHALL,,
USC00215204,44.4717,-95.7903,350.2,MN,MARSHALL,,
US1MNAT0004,46.7138,-93.2885,383.7,MN,MCGREGOR 7.3 N,,
USC00215325,45.6775,-94.8022,365.8,MN,MELROSE,,
USC00215325,45.6772,-94.8019,364.2,MN,MELROSE,,
USC00215392,45.7533,-93.6617,324.3,MN,MILACA,,
USC00215400,45.1219,-95.9269,310.9,MN,MILAN 1 NW,HCN,
USC00215400,45.1219,-95.9269,310.9,MN,MILAN 1NW,HCN,
US1MNHN0181,44.9671,-93.2622,258.5,MN,MINNEAPOLIS 0.4 NE,,
USW00014922,44.8831,-93.2289,265.8,MN,MINNEAPOLIS/ST PAUL AP,GSN HCN,72658
USC00215482,44.5631,-95.9969,369.1,MN,MINNEOTA,,
USC00215488,44.16,-91.8122,204.2,MN,MINNESOTA CITY DAM 5,,
US1MNHN0014,44.9145,-93.6992,287.1,MN,MINNETRISTA 1.5 SSE,,
US1MNCP0001,44.9453,-95.7203,309.1,MN,MONTEVIDEO 0.4 SSW,,
USC00215563,44.9364,-95.7536,300.2,MN,MONTEVIDEO 1 SW,HCN,
USC00215563,44.9342,-95.7458,301.8,MN,MONTEVIDEO 1SW,HCN,
USC00215571,44.4597,-93.6631,335.3,MN,MONTGOMERY,,
US1MNRC0001,44.464,-93.5198,332.2,MN,MONTGOMERY 3.2 ENE,,
USC00215586,46.8875,-96.7478,271.3,MN,MOORHEAD,,
USC00215586,46.8875,-96.7483,275.5,MN,MOORHEAD,,
USC00215598,46.4378,-92.7578,338.3,MN,MOOSE LAKE 1 SSE,,
USC00215615,45.8775,-93.3147,310.3,MN,MORA,HCN,
USC00215590,44.4175,-94.9217,317.0,MN,MORGAN,,
USC00215638,45.59,-95.8744,347.5,MN,MORRIS W CNTRL RSCH & OUTREACH,HCN,
USC00215638,45.5903,-95.8747,347.5,MN,MORRIS WC EXP STN,HCN,
USW00094960,45.0619,-93.3508,262.4,MN,MPLS CRYSTAL AP,,
USW00094963,44.8322,-93.4706,276.5,MN,MPLS FLYING CLOUD AP,,
US1MNGH0004,44.3425,-92.9792,321.3,MN,NERSTRAND 4.2 E,,
USC00215838,45.01,-93.3739,286.5,MN,NEW HOPE,,
USC00215838,45.01,-93.3792,277.4,MN,NEW HOPE,,
USC00215842,45.305,-94.9392,381.0,MN,NEW LONDON,,
US1MNRC0011,44.52,-93.4847,347.2,MN,NEW PRAGUE 4.8 ESE,,
US1MNBW0002,44.3217,-94.4771,269.7,MN,NEW ULM 0.8 NW,,
USC00215887,44.3006,-94.4897,271.3,MN,NEW ULM 2 SE,HCN,
USC00215888,44.2944,-94.4083,281.9,MN,NEW ULM 3SE,,
USC00215902,46.5092,-95.38,420.6,MN,NEW YORK MILLS,,
USC00215902,46.5233,-95.3847,428.5,MN,NEW YORK MILLS,,
US1MNRM0002,45.0263,-93.0079,299.3,MN,NORTH SAINT PAUL 1.0 NNW,,
USC00215989,47.8358,-94.2556,431.3,MN,NORTHOME 3S,,
US1MNWG0035,45.0309,-92.842,291.4,MN,OAK PARK HEIGHTS 2.4 W,,
USC00216148,47.8333,-95.85,350.5,MN,OKLEE,,
USC00216152,44.7628,-94.9297,335.3,MN,OLIVIA 3E,HCN,
US1MNML0001,46.1088,-93.7389,383.7,MN,ONAMIA 4.3 NW,,
USC00216166,46.0681,-93.6664,384.0,MN,ONAMIA RS,,
USC00216166,46.0678,-93.6667,384.0,MN,ONAMIA RS,,
USC00216211,48.0508,-92.7636,400.8,MN,ORR 3E,,
USC00216225,45.3092,-96.4292,335.0,MN,ORTONVILLE 1N,,
USC00216228,46.2147,-96.1783,329.2,MN,ORWELL DAM,,
USC00216228,46.2153,-96.1781,331.0,MN,ORWELL DAM,,
USC00216276,46.4314,-95.5464,298.7,MN,OTTERTAIL,,
USC00216276,46.4144,-95.5464,411.2,MN,OTTERTAIL,,
US1MNOT0009,46.4393,-95.5887,407.5,MN,OTTERTAIL 1.5 NW,,
USC00216287,44.0981,-93.2308,350.5,MN,OWATONNA,,
USC00216287,44.0975,-93.2317,347.5,MN,OWATONNA,,
US1MNSE0002,44.0917,-93.2138,353.3,MN,OWATONNA 0.8 E,,
USW00094967,46.9006,-95.0678,437.1,MN,PARK RAPIDS MUNI AP,HCN,
USC00216405,46.5689,-96.0886,417.6,MN,PELICAN RAPIDS,,
USC00216405,46.5689,-96.0894,395.9,MN,PELICAN RAPIDS,,
US1MNOT0006,46.6597,-96.1122,419.7,MN,PELICAN RAPIDS 6.3 NNW,,
USC00216547,46.6694,-94.1089,381.0,MN,PINE RIVER DAM,HCN,
USC00216547,46.6694,-94.1089,381.0,MN,PINE RVR DAM,HCN,
USC00216565,44.0139,-96.3258,519.7,MN,PIPESTONE,HCN,
USC00216612,47.2508,-93.5861,390.1,MN,POKEGAMA DAM,,
USC00216654,43.6725,-92.0747,283.5,MN,PRESTON,,
US1MNSC0002,44.7125,-93.4636,292.6,MN,PRIOR LAKE 2.0 W,,
USC00216787,47.8881,-96.2658,332.2,MN,RED LAKE FALLS,,
USC00216787,47.8794,-96.2844,316.4,MN,RED LAKE FALLS,,
USC00216795,47.8769,-95.0161,371.9,MN,RED LAKE INDIAN AGCY,,
USC00216795,47.8761,-95.0167,370.6,MN,RED LAKE INDIAN AGCY,,
USC00216817,44.5714,-92.5283,209.7,MN,RED WING,,
USC00216817,44.5711,-92.5283,209.7,MN,RED WING,,
USC00216822,44.6103,-92.61,206.3,MN,RED WING DAM 3,,
USC00216839,44.5428,-95.1119,318.2,MN,REDWOOD FALLS,,
USC00216839,44.5486,-95.0997,310.9,MN,REDWOOD FALLS,,
USW00014992,44.5483,-95.0803,311.2,MN,REDWOOD FALLS MUNI AP,,
US1MNRV0011,44.8066,-95.1394,324.3,MN,RENVILLE 3.7 ENE,,
USC00216920,45.7575,-94.2072,332.2,MN,RICE,,
USC00216920,45.7575,-94.2072,323.1,MN,RICE,,
US1MNHN0078,44.8913,-93.3141,271.9,MN,RICHFIELD 1.9 WNW,,
US1MNHN0128,45.018,-93.3295,274.6,MN,ROBBINSDALE 0.6 SSE,,
US1MNOL0018,44.0397,-92.4375,371.6,MN,ROCHESTER 2.6 NE,,
USC00217011,43.9336,-92.4728,376.1,MN,ROCHESTER AP 2NE,,
USW00014925,43.9042,-92.4917,397.5,MN,ROCHESTER INTL AP,,72644
USC00217020,45.0894,-93.74,289.6,MN,ROCKFORD,,
USC00217020,45.0897,-93.74,289.6,MN,ROCKFORD,,
USC00217087,48.8486,-95.7675,319.1,MN,ROSEAU,HCN,
US1MNDK0011,44.7608,-93.13,298.7,MN,ROSEMOUNT 3.3 WNW,,
USC00217107,44.7178,-93.0975,289.6,MN,ROSEMOUNT AGR EXP STN,,
USC00217107,44.7167,-93.0981,288.0,MN,ROSEMOUNT RSCH & OUTREACH CTR,,
US1MNRM0015,45.035,-93.1862,280.4,MN,ROSEVILLE 2.1 NW,,
USC00217149,46.4808,-96.2869,376.7,MN,ROTHSAY,,
USC00217149,46.4808,-96.2869,367.0,MN,ROTHSAY,,
USC00217157,45.8333,-94.3667,332.2,MN,ROYALTON 5W,,
US1MNCG0001,45.7169,-92.9257,280.7,MN,RUSH CITY 2.8 NE,,
USC00217184,43.8053,-91.75,234.7,MN,RUSHFORD,,
US1MNSL0082,46.8457,-92.4691,406.3,MN,SAGINAW 1.5 SW,,
US1MNAA0004,45.409,-93.309,284.1,MN,SAINT FRANCIS 4.0 E,,
US1MNWR0008,45.2012,-93.6658,292.3,MN,SAINT MICHAEL 1.3 E,,
US1MNWR0025,45.2082,-93.6528,863.5,MN,SAINT MICHAEL 2.0 ENE,,
US1MNNC0003,44.2885,-94.0764,296.3,MN,SAINT PETER 6.2 WSW,,
USW00054932,46.1136,-92.9936,344.4,MN,SANDSTONE 6 W,,
USW00054932,46.1136,-92.9936,344.4,MN,SANDSTONE 6 W,,72646
USC00217460,46.7953,-93.3211,376.1,MN,SANDY LAKE DAM LIBBY,HCN,
USC00217502,45.5461,-93.7572,307.8,MN,SANTIAGO 3 E,,
USC00217502,45.5458,-93.7572,307.8,MN,SANTIAGO 3 E,,
US1MNSR0009,45.6018,-94.1991,317.0,MN,SARTELL 1.4 SSE,,
USC00217602,43.6303,-94.7744,402.3,MN,SHERBURN 3WSW,,
US1MNMC0007,44.9279,-94.2041,322.8,MN,SILVER LAKE 1.7 N,,
USC00217917,43.6125,-91.6222,349.0,MN,SPRING GROVE 4N,,
USC00217935,44.9347,-93.6275,309.7,MN,SPRING PARK,,
USC00217941,43.6933,-92.3925,388.6,MN,SPRING VALLEY,,
USC00217907,44.2469,-94.9864,324.9,MN,SPRINGFIELD 1 NW,,
US1MNBW0001,44.2612,-94.9922,322.5,MN,SPRINGFIELD 1.7 NNW,,
USW00014926,45.5433,-94.0514,310.3,MN,ST CLOUD RGNL AP,,72655
USC00217309,45.3878,-93.3592,274.3,MN,ST FRANCIS,,
USC00217326,43.9903,-94.6122,335.3,MN,ST JAMES FILT PLT,,
USC00217326,43.9903,-94.6122,326.1,MN,ST JAMES WWTP,,
USC00217377,44.9461,-93.03,274.3,MN,ST PAUL,,
USC00217379,44.9311,-93.1539,285.6,MN,ST PAUL 3SW,,
USC00217379,44.9311,-93.1539,281.9,MN,ST PAUL 3SW,,
USW00014927,44.9319,-93.0556,213.4,MN,ST PAUL DOWNTOWN AP,,
USC00217405,44.3222,-93.9656,259.1,MN,ST PETER,HCN,
USC00217405,44.3222,-93.9656,242.3,MN,ST PETER,HCN,
US1MNCG0007,45.395,-93.0181,277.7,MN,STACY 1.4 NW,,
USC00218025,44.7344,-94.3425,317.0,MN,STEWART,,
USC00218037,45.0417,-92.7975,216.4,MN,STILLWATER 1 SE,,
USC00218039,45.0456,-92.8522,273.7,MN,STILLWATER 2SW,,
USC00218191,46.9581,-95.6547,459.6,MN,TAMARAC WILDLIFE RE,,
USC00218191,46.9631,-95.6631,452.0,MN,TAMARAC WILDLIFE REF,,
USC00218227,44.2814,-92.1942,243.8,MN,THEILMAN 1SSW,,
USC00218227,44.2811,-92.1944,229.5,MN,THEILMAN 1SSW,,
USC00218247,48.1331,-96.1667,344.4,MN,THIEF RIVER FALLS 2,,
USC00218247,48.1328,-96.1819,343.8,MN,THIEF RVR FALLS 2,,
USC00218254,48.2325,-95.2481,359.7,MN,THORHULT,,
USC00218254,48.2108,-95.2475,377.0,MN,THORHULT,,
US1MNCK0003,47.6239,-90.761,282.5,MN,TOFTE 4.9 NE,,
USC00218311,47.7817,-92.2783,435.9,MN,TOWER 2S,,
USC00218307,47.8003,-92.2867,432.8,MN,TOWER DNR,,
USC00218323,44.2394,-95.6308,427.6,MN,TRACY,,
US1MNNR0001,47.2602,-96.2577,332.5,MN,TWIN VALLEY 0.1 NE,,
USC00218419,47.0258,-91.6653,190.5,MN,TWO HARBORS,HCN,
US1MNLK0004,47.0412,-91.7528,317.9,MN,TWO HARBORS 3.6 WNW,,
USC00218421,47.1253,-91.7067,413.0,MN,TWO HARBORS 7NW,,
US1MNLK0005,47.1656,-91.6195,397.2,MN,TWO HARBORS 9.7 NNE,,
USC00218429,44.2781,-96.1281,528.8,MN,TYLER,,
USC00218450,44.9903,-93.18,295.7,MN,U OF MN ST PAUL,,
USC00218450,44.9847,-93.1772,295.7,MN,UNIV OF MINN ST PAUL,,
USC00218477,45.0483,-93.0958,271.3,MN,VADNAIS LAKE,,
USC00218520,44.5081,-95.4111,327.7,MN,VESTA,,
USC00218520,44.5075,-95.4108,323.7,MN,VESTA,,
US1MNCV0022,44.8567,-93.6864,301.8,MN,VICTORIA 1.6 WSW,,
USC00218552,44.385,-92.0486,213.4,MN,WABASHA,,
USC00218579,46.3939,-95.3939,418.2,MN,WADENA 3 S,,
USC00218579,46.3939,-95.1494,418.2,MN,WADENA 3 S,,
USC00218618,47.0936,-94.5739,435.9,MN,WALKER,HCN,
USC00218618,47.0744,-94.57,429.8,MN,WALKER AH GWAH CHING,HCN,
USC00218621,47.0997,-94.5725,414.5,MN,WALKER RS,,
USC00218674,48.1953,-96.7761,260.6,MN,WARREN WSD,,
USC00218679,48.8947,-95.33,327.1,MN,WARROAD,,
USC00218679,48.8947,-95.3303,327.1,MN,WARROAD,,
USC00218692,44.0708,-93.5264,351.4,MN,WASECA EXP STN,,
USC00218692,44.0708,-93.5264,351.4,MN,WASECA S RSCH & OUTREACH CTR,,
USC00218700,48.2064,-94.3939,365.8,MN,WASKISH 4NE,,
USC00218700,48.2058,-94.4272,363.0,MN,WASKISH 4NE,,
US1MNGH0021,44.577,-92.7046,296.0,MN,WELCH 1.8 ENE,,
USC00218808,43.7461,-93.7364,364.8,MN,WELLS,,
USC00218808,43.7467,-93.7367,345.9,MN,WELLS,,
USC00218907,45.8081,-96.5042,310.3,MN,WHEATON,,
USC00218947,45.8619,-96.565,312.1,MN,WHITE ROCK DAM,,
USC00218947,45.8622,-96.5653,312.1,MN,WHITE ROCK DAM,,
USC00218986,45.5231,-92.7489,286.5,MN,WILD RIVER SP,,
USC00218986,45.5231,-92.7489,256.0,MN,WILD RVR SP,,
USC00219001,45.19,-95.0586,362.7,MN,WILLMAR 5N,,
USC00219004,45.1078,-95.0358,335.3,MN,WILLMAR WWTP,,
USC00219033,43.8575,-95.1167,419.1,MN,WINDOM,,
USC00219033,43.8769,-95.1158,421.8,MN,WINDOM,,
USC00219046,43.7639,-94.1661,338.3,MN,WINNEBAGO,HCN,
USC00219059,47.4306,-94.0586,400.8,MN,WINNIBIGOSHISH DAM,,
USC00219067,44.0422,-91.6364,198.7,MN,WINONA,,
USC00219072,44.0875,-91.6703,202.1,MN,WINONA DAM 5 A,,
USC00219085,44.9511,-94.0628,313.9,MN,WINSTED,,
USC00219101,47.9333,-91.7667,407.5,MN,WINTON PWR PLT,,
USC00219134,47.45,-91.2167,426.7,MN,WOLF RIDGE ELC,,
USC00219170,43.645,-95.5803,478.5,MN,WORTHINGTON 2 NNE,,
USC00219173,46.6803,-92.9542,405.4,MN,WRIGHT 3 E,,
USC00219208,44.8056,-94.0167,338.3,MN,YOUNG AMERICA 1SW,,
USC00219231,44.2853,-92.4311,268.2,MN,ZUMBRO FALLS,,
USC00219249,44.2992,-92.6661,300.2,MN,ZUMBROTA,HCN,
USC00219249,44.2992,-92.6661,295.7,MN,ZUMBROTA,HCN,
USW00093825,37.0956,-89.9161,109.7,MO,ADVANCE 1 S,,
USC00230051,40.2486,-94.3308,266.7,MO,ALBANY,,
US1MOFSA075,40.2569,-94.3262,285.9,MO,ALBANY 0.7 NE,,
USC00230088,37.1528,-91.4439,213.4,MO,ALLEY SPRING RGR STN,,
USC00230127,36.6919,-91.3989,247.8,MO,ALTON,,
US1MOFSA149,36.7176,-91.409,267.9,MO,ALTON 1.7 NNW,,
USC00230127,36.63,-91.3042,246.9,MO,ALTON 6 SE,,
USC00230143,39.8914,-94.36,296.9,MO,AMITY 4 NE,,
USC00230164,36.6519,-94.4386,320.0,MO,ANDERSON,,
US1MOFSA119,36.6956,-94.4739,334.4,MO,ANDERSON 3.2 NNW,,
USC00230163,36.645,-94.4853,338.3,MO,ANDERSON 3W,,
USC00230163,36.645,-94.4855,340.5,MO,ANDERSON 3W,,
US1MOFSA133,36.836,-89.3567,93.9,MO,ANNISTON 1.9 WNW,,
USC00230204,38.1869,-94.0281,259.7,MO,APPLETON CITY,HCN,
USC00230204,38.1872,-94.0283,264.0,MO,APPLETON CITY,HCN,
US1MOBS0004,38.2129,-94.0507,278.9,MO,APPLETON CITY 1.9 NW,,
USC00230224,37.5981,-90.6264,279.8,MO,ARCADIA,,
US1MOJF0018,38.428,-90.361,160.6,MO,ARNOLD 0.5 E,,
USC00230304,37.2614,-93.5911,312.4,MO,ASH GROVE 4S,,
USC00230304,37.2614,-93.5914,344.1,MO,ASH GROVE 4S,,
US1MOBN0032,38.7778,-92.2686,272.8,MO,ASHLAND 0.7 WNW,,
US1MOBN0007,38.7696,-92.1797,235.9,MO,ASHLAND 4.2 E,,
US1MOFSA067,36.964,-92.6714,401.1,MO,AVA 0.8 NNW,,
USC00230368,36.8753,-92.8514,344.1,MO,AVA 12SW,,
USC00230368,36.875,-92.8519,364.8,MO,AVA 12SW,,
USC00230360,37.0092,-92.7561,381.9,MO,AVA 6NW,,
USC00230360,37.0092,-92.7561,381.9,MO,AVA 6W,,
US1MOSL0027,38.6008,-90.5548,199.0,MO,BALLWIN 0.5 NNW,,
US1MOGR0048,37.1154,-93.308,380.4,MO,BATTLEFIELD 3.3 E,,
USC00230539,37.69,-90.78,330.7,MO,BELLEVIEW 2 E,,
USC00230542,37.6458,-90.6944,391.1,MO,BELLEVIEW 4 SE,,
USC00230595,36.6717,-89.9717,91.4,MO,BERNIE,,
USC00230608,40.2575,-94.0269,289.3,MO,BETHANY,,
US1MOFSA081,40.2817,-94.0116,299.9,MO,BETHANY 1.3 NE,,
USC00230657,37.0536,-93.575,406.0,MO,BILLINGS 1SW,,
USC00230657,37.0539,-93.5756,399.3,MO,BILLINGS 1SW,,
US1MOSF0007,37.7483,-90.6253,308.8,MO,BISMARCK 1.3 S,,
US1MOSN0002,39.1462,-93.468,228.3,MO,BLACKBURN 3.0 NNE,,
USC00230735,36.8908,-89.9311,134.1,MO,BLOOMFIELD,,
US1MOFSA207,36.8464,-89.9391,171.9,MO,BLOOMFIELD 2.9 S,,
US1MOFSA095,39.0303,-94.2863,294.1,MO,BLUE SPRINGS 0.9 NW,,
USC00230789,37.6167,-93.3911,315.2,MO,BOLIVAR 1 NE,,
USC00230789,37.6164,-93.3914,300.8,MO,BOLIVAR 1 NE,,
US1MOFSA167,37.6152,-93.3978,309.1,MO,BOLIVAR 1.0 ENE,,
US1MOPL0013,37.7405,-93.4062,280.1,MO,BOLIVAR 9.0 N,,
USC00230817,38.9708,-92.7603,226.8,MO,BOONVILLE,,
USC00230824,38.9625,-92.7394,229.2,MO,BOONVILLE,,
US1MOCP0007,38.9627,-92.739,225.2,MO,BOONVILLE 0.5 ESE,,
US1MOFSA053,38.9341,-92.6907,207.0,MO,BOONVILLE 3.7 SE,,
US1MOFSA163,39.3326,-91.1884,273.1,MO,BOWLING GREEN 0.6 SE,,
USC00230856,39.3447,-91.1711,270.4,MO,BOWLING GREEN 1 E,HCN,
USC00230856,39.3444,-91.1711,272.8,MO,BOWLING GREEN 1 E,HCN,
US1MOTY0001,36.6363,-93.178,312.1,MO,BRANSON 3.8 E,,
USC00230887,36.5394,-93.1997,392.0,MO,BRANSON AP,,
USC00230980,39.765,-93.0594,233.8,MO,BROOKFIELD,,
US1MOFSA115,39.7824,-93.0979,251.2,MO,BROOKFIELD 1.2 WSW,,
US1MOLN0004,39.838,-93.0622,253.6,MO,BROOKFIELD 3.7 NNE,,
US1MOFSA077,37.2032,-93.421,395.0,MO,BROOKLINE 2.3 NNW,,
US1MOCM0002,38.0219,-92.5478,226.2,MO,BRUMLEY 5.6 SW,,
USC00231037,39.4247,-93.1331,201.8,MO,BRUNSWICK,HCN,
US1MOFSA059,37.6322,-93.1046,359.1,MO,BUFFALO 1.0 SW,,
US1MODL0021,37.6356,-93.1161,345.0,MO,BUFFALO 1.3 WSW,,
USC00231087,37.6667,-93.1067,331.0,MO,BUFFALO 2N,,
USC00231087,37.6669,-93.1069,326.4,MO,BUFFALO 2N,,
USC00231101,37.5139,-91.1939,365.8,MO,BUNKER 4N,,
US1MOFSA013,38.2491,-94.3466,256.9,MO,BUTLER 0.8 SSW,,
USC00231145,38.2611,-94.405,240.8,MO,BUTLER 4W,,
USC00231189,38.6278,-92.5545,267.9,MO,CALIFORNIA,,
USC00231189,38.6278,-92.5567,267.9,MO,CALIFORNIA,,
US1MOFSA135,38.6277,-92.5707,271.9,MO,CALIFORNIA 0.3 SW,,
USC00231212,38.2167,-92.7667,313.9,MO,CAMDENTON 2 NW,,
USC00231216,39.7469,-94.2531,307.8,MO,CAMERON,,
USC00231275,40.1433,-91.5158,149.4,MO,CANTON L&D 20,,
USC00231275,40.1439,-91.5158,149.4,MO,CANTON L&D 20,,
USW00003935,37.2253,-89.5706,102.4,MO,CAPE GIRARDEAU MUNI AP,,72329
USC00231304,37.7947,-93.8019,252.1,MO,CAPLINGER MILLS,,
USC00231340,39.3594,-93.4886,214.9,MO,CARROLLTON,,
US1MOFSA033,39.3757,-93.4858,227.1,MO,CARROLLTON 1.0 NNE,,
